No.,pert_id,sample_id,L1(AgingScore),L2(AgingScore),L6(AgingScore),L7(AgingScore),L1(matchGenes),L2(matchGenes),L6(matchGenes),L7(matchGenes)
220,LUNG001_1HAE_24H:BRD-K06750613:10,F02,0.261004033,-0.155980248,0.445389632,0.25484561,55,48,59,52
220,LUNG001_1HAE_24H:BRD-K06750613:10,F24,0.332613864,-0.201667042,0.396624707,0.373134486,55,47,55,56
220,LUNG001_1HAE_24H:BRD-K06750613:10,E24,0.51668229,-0.386526993,0.055722853,0.294050869,61,44,55,57
221,LUNG001_1HAE_24H:BRD-K76617868:10,L02,0.339085304,0.357011596,-0.304404462,-0.193690346,54,60,43,47
221,LUNG001_1HAE_24H:BRD-K76617868:10,C24,-0.026186081,0.261992881,-0.371420124,-0.226892686,51,59,40,38
221,LUNG001_1HAE_24H:BRD-K76617868:10,G02,-0.155687606,0.211833938,-0.176519207,-0.179593535,45,50,40,40
221,LUNG001_1HAE_24H:BRD-K76617868:10,D24,0.345739457,-0.09252363,-0.280274317,-0.182139152,62,45,35,45
221,LUNG001_1HAE_24H:BRD-K76617868:10,N02,0.094965338,0.21298465,-0.211958928,-0.230581375,51,57,37,49
221,LUNG001_1HAE_24H:BRD-K76617868:10,D02,0.174326067,0.08732759,-0.280031686,-0.405507992,51,58,35,43
221,LUNG001_1HAE_24H:BRD-K76617868:10,C02,0.0867959,0.317222752,-0.144833828,-0.084851753,54,61,39,48
221,LUNG001_1HAE_24H:BRD-K76617868:10,O02,0.149337682,-0.105444332,-0.047833351,-0.118767977,57,51,45,41
221,LUNG001_1HAE_24H:BRD-K76617868:10,H02,-0.191861839,-0.017542929,-0.347056032,-0.343678991,40,47,38,42
221,LUNG001_1HAE_24H:BRD-K76617868:10,M24,0.407501071,0.200436805,-0.117494565,-0.086663591,65,56,44,51
221,LUNG001_1HAE_24H:BRD-K76617868:10,I02,-0.059702781,0.109572212,-0.321627885,-0.378596372,47,54,35,39
221,LUNG001_1HAE_24H:BRD-K76617868:10,J02,0.15477678,0.218543904,-0.378396199,-0.185028693,53,54,33,41
221,LUNG001_1HAE_24H:BRD-K76617868:10,H24,0.140133788,-0.008987992,-0.302389403,-0.336470419,52,53,38,37
221,LUNG001_1HAE_24H:BRD-K76617868:10,I24,0.084879907,0.037694526,-0.445433872,-0.633246657,49,56,32,39
221,LUNG001_1HAE_24H:BRD-K76617868:10,K24,0.235334171,0.004905458,-0.288039889,-0.172252122,59,53,31,49
221,LUNG001_1HAE_24H:BRD-K76617868:10,J24,0.166500262,0.10832206,-0.339761408,-0.116711356,54,54,37,47
221,LUNG001_1HAE_24H:BRD-K76617868:10,G24,0.429127716,0.062550444,-0.168228042,0.02824908,67,53,44,40
221,LUNG001_1HAE_24H:BRD-K76617868:10,L24,0.226866206,0.056224125,-0.281676361,-0.450258898,60,50,34,48
221,LUNG001_1HAE_24H:BRD-K76617868:10,N24,0.366550816,0.323094337,-0.26086387,0.174882051,60,58,38,50
221,LUNG001_1HAE_24H:BRD-K76617868:10,E02,-0.367536489,-0.047293098,-0.253558528,-0.285354534,41,51,36,39
221,LUNG001_1HAE_24H:BRD-K76617868:10,B24,0.104268405,0.291714097,-0.317995139,-0.099251146,54,59,36,46
221,LUNG001_1HAE_24H:BRD-K76617868:10,P02,0.082126988,0.016054084,-0.043806642,-0.07741548,53,46,48,49
221,LUNG001_1HAE_24H:BRD-K76617868:10,K02,-0.071532361,-0.115716675,-0.252620765,-0.286193781,43,50,31,41
221,LUNG001_1HAE_24H:BRD-K76617868:10,O24,-0.111831546,-0.191806454,-0.552813776,-0.147501149,44,45,28,44
221,LUNG001_1HAE_24H:BRD-K76617868:10,M02,0.172280387,0.190453004,-0.15333909,-0.444882707,52,58,42,40
221,LUNG001_1HAE_24H:BRD-K76617868:10,A24,-0.210453962,-0.335499835,-0.224715039,-0.008767224,40,44,44,48
221,LUNG001_1HAE_24H:BRD-K76617868:10,F02,-0.113919107,0.083857951,-0.176745983,-0.234986143,50,54,38,44
221,LUNG001_1HAE_24H:BRD-K76617868:10,F24,0.026285978,-0.026560964,-0.32857075,-0.321009349,49,48,36,44
221,LUNG001_1HAE_24H:BRD-K76617868:10,E24,0.091943702,-0.167619386,-0.449010841,-0.253715174,56,41,36,48
222,LUNG001_1HAE_24H:BRD-K35128472:10,L02,0.276060125,0.231438424,0.064528403,0.017644863,57,60,56,54
222,LUNG001_1HAE_24H:BRD-K35128472:10,C24,0.082751294,0.191582485,0.079870687,-0.063914483,47,57,51,48
222,LUNG001_1HAE_24H:BRD-K35128472:10,G02,-0.122125845,0.054399223,0.140965843,0.068152961,44,50,48,53
222,LUNG001_1HAE_24H:BRD-K35128472:10,D24,0.27716285,-0.135874781,0.096426935,0.040195076,57,42,53,54
222,LUNG001_1HAE_24H:BRD-K35128472:10,N02,0.1346016,0.087054515,0.254714112,0.01385694,52,54,58,52
222,LUNG001_1HAE_24H:BRD-K35128472:10,D02,0.01829502,-0.02559417,0.084487347,-0.006923039,51,45,48,51
222,LUNG001_1HAE_24H:BRD-K35128472:10,C02,0.106498408,0.120136973,0.188952071,0.062799275,55,48,60,52
222,LUNG001_1HAE_24H:BRD-K35128472:10,O02,0.252787532,-0.104548294,0.182041876,0.001364597,60,47,58,55
222,LUNG001_1HAE_24H:BRD-K35128472:10,H02,-0.231054699,-0.01221139,0.027172078,-0.136878414,46,41,50,54
222,LUNG001_1HAE_24H:BRD-K35128472:10,M24,0.54036991,0.252278595,0.349606075,0.027678827,65,59,59,57
222,LUNG001_1HAE_24H:BRD-K35128472:10,I02,-0.010662824,-0.000588075,0.050176476,-0.261191061,43,52,48,46
222,LUNG001_1HAE_24H:BRD-K35128472:10,J02,0.079785849,0.217601744,0.00833036,-0.052225728,52,48,48,51
222,LUNG001_1HAE_24H:BRD-K35128472:10,H24,0.114863461,0.001647414,0.097217549,-0.303183152,47,51,49,47
222,LUNG001_1HAE_24H:BRD-K35128472:10,I24,0.070053008,0.027688815,-0.06802133,-0.230396492,50,49,47,42
222,LUNG001_1HAE_24H:BRD-K35128472:10,K24,0.274336077,0.055847957,-0.025902511,0.056402636,57,53,50,52
222,LUNG001_1HAE_24H:BRD-K35128472:10,J24,0.235788266,0.118335842,0.113708482,0.045663832,58,54,50,46
222,LUNG001_1HAE_24H:BRD-K35128472:10,G24,0.530303803,0.082536296,0.233110806,0.110017625,60,51,59,59
222,LUNG001_1HAE_24H:BRD-K35128472:10,L24,0.28067063,-0.018505581,0.106853242,-0.084296769,57,46,48,50
222,LUNG001_1HAE_24H:BRD-K35128472:10,N24,0.364883638,0.140555859,0.055356564,0.192513216,63,54,48,57
222,LUNG001_1HAE_24H:BRD-K35128472:10,E02,-0.26393421,-0.161151135,0.024828938,-0.157492925,37,47,48,51
222,LUNG001_1HAE_24H:BRD-K35128472:10,B24,0.110572656,0.184074103,0.152206863,-0.032762521,50,54,50,51
