"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_pF","348_pF","652_pF","864_pF","204_pF","680_pF","706_pF","731_pF"
"NR4A2",37.6951901075751,0.204505515892877,0.367956497648743,0.555787211802688,0.578356328730409,0.784664479471113,35.7595704903848,56.4408828533877,31.1379142675333,38.0243272920542,22.1958286401581,35.6740909970435,38.3983829396053,43.9305233804343
"TNPO2",2027.5474815159,0.0662426972634447,0.119199744417438,0.555728517600359,0.578396458409973,0.784664479471113,2182.65822845015,2131.88106637445,1811.33695567708,2171.61158090176,1972.65427039405,1859.74669118798,1966.5457548355,2123.94530430621
"CROCC",246.361701954148,-0.14023508337287,0.252409173918965,-0.555586317230654,0.578493687328339,0.78472087019676,267.534564409545,240.616395322337,156.579226031024,273.563910240057,211.785198274842,279.759976766289,223.990567147697,317.063777441395
"RPS6",22136.7794019868,0.0590567581539771,0.10641288822896,0.554977495084141,0.578910053803446,0.785134578020296,22133.8497050115,23516.0443313176,22519.8292529734,22189.307437541,22089.473627924,22615.4961083889,22956.7475146069,19073.4872381312
"RP11-18I14.10",35.4872798171856,0.171887753722668,0.309718739561953,0.554980153818834,0.578908235219348,0.785134578020296,42.3817131737894,35.6468733810869,41.8137705878304,30.630708096377,28.6696119935375,40.3680503387597,33.8271468753666,30.5603640907369
"XXyac-YRM2039.2",40.8801462821044,0.178157588641624,0.321119377478592,0.554801737722916,0.5790302784224,0.785222091689014,50.3282843938749,42.5782098718539,41.8137705878304,39.0805586057224,24.0454810268379,44.1232178121328,41.1411245781485,43.9305233804343
"STAG3L4",176.999338676783,-0.129276533100839,0.233135120263542,-0.554513335248253,0.579227581919883,0.785338569908301,214.557422942309,156.450166505882,177.041283978261,128.860220267517,196.987979181403,162.410993223382,159.079015035508,220.607628280007
"MXD4",2642.96040058508,-0.145337271069724,0.262092790487987,-0.554526016526907,0.579218905669984,0.785338569908301,2711.10521458584,1977.41128172307,1754.39905530216,3597.5238543538,2869.73567793377,2281.2642400741,2642.17444512998,3310.06943557794
"SAMD14",45.122777075621,0.383660745679484,0.692126369747833,0.55432181527669,0.579358623059365,0.785440702749392,63.572569760684,10.8921001997766,16.0137844804457,114.072981876163,33.2937429602371,38.4904666020732,29.2559108111278,55.3906599144606
"PABPC1",9013.66966126076,0.115846275815178,0.209023332827403,0.554226527001344,0.579423826060196,0.785453567288139,7775.71993885367,8869.14013539988,8417.02305386092,12439.2361810701,9093.81595911143,9912.70333783638,6796.51378031014,8805.20490364357
"FAM19A5",1454.45269964779,-0.196960599464756,0.355530403687307,-0.553990875103848,0.579585090600652,0.785538924820608,1915.12366404061,779.280259747651,894.102966824884,1833.61756052795,1920.86400356701,1249.53197676487,1125.43831901557,1917.66284669374
"CTC-297N7.5",17.7595371202239,-0.288923563949619,0.521549348181766,-0.553971671054462,0.579598233507162,0.785538924820608,23.8397136602565,14.8528639087862,9.78620162693903,15.8434697050226,19.4213500601383,27.2249641819542,9.14247212847745,21.9652616902171
"INSR",449.479811386349,-0.159044138836931,0.287227252256708,-0.553722314255844,0.579768901515365,0.785631403040863,303.29413489993,478.262217862917,343.406711636224,573.533603321818,468.886880023339,531.356197482279,313.586794006776,583.511951857507
"LINC00578",50.5310455861583,-0.535920256800724,0.967873237978368,-0.553709138523263,0.579777920076404,0.785631403040863,86.0878548842596,2.97057278175725,44.4827346679047,31.6869394100452,108.204664620771,102.328313649414,3.65698885139098,24.8302958237237
"RP11-152N13.5",15.237578948533,0.28057228203696,0.506941145669411,0.553461253705234,0.579947605208536,0.785710295812987,22.5152851235756,12.8724820542814,16.9034391738038,14.7872383913544,9.2482619333992,14.0818780251487,21.9419331083459,9.55011377835528
"ZNF428",322.89233935675,0.0860162262805142,0.155396655176936,0.553526883719443,0.579902677086253,0.785710295812987,376.137704417381,351.517779174607,279.351573714441,324.263013296129,334.787081989051,304.168565343213,304.444321878299,308.468675040875
"AMMECR1",453.68621968568,-0.152683655416966,0.275961247794977,-0.553279334098391,0.580072149844588,0.785803513837706,252.965850506055,571.340165024644,491.979045427025,401.367899193906,403.224220296205,567.030288479323,429.69619003844,511.886098519843
"PEA15",21828.6005668161,-0.0925171144407454,0.167313671744379,-0.552956094240122,0.580293475171014,0.786027806779492,22300.7277006333,23176.40884327,17036.8873778075,22002.3544950217,21821.2740318554,20826.1588073267,20348.4002163523,27116.593062262
"MAT2B",1494.92111639634,-0.0739929304694276,0.133905167272397,-0.55257711092588,0.580553018942104,0.786262323233299,1382.70339229488,1415.97302597095,1689.45426268702,1337.18884310391,1488.97017127727,1556.51691771311,1669.41541065998,1419.14690746359
"FRAT1",37.1158846277815,0.198908400050344,0.359988869920419,0.552540416303191,0.580578151855486,0.786262323233299,50.3282843938749,44.5585917263587,35.5861877343237,28.5182454690407,33.2937429602371,46.9395934171625,33.8271468753666,23.8752844458882
"DYNC1LI1",1262.19299683499,0.0732614722054923,0.132652446509545,0.552281349746693,0.580755606447607,0.786276052981693,1214.5009681364,1172.38605786686,1497.28884892167,1291.77089661618,1248.51536100889,1145.32607937876,1310.11625601082,1217.6395067403
"RNF24",1055.07132781948,0.108348161226574,0.19614006067087,0.552401997103419,0.580672962642506,0.786276052981693,1037.02754422116,1329.82641529999,1109.39940261754,902.02154187262,859.163533612786,1265.4914385267,1008.41467577106,929.226070633968
"DUSP2",282.764757585407,0.571399069384029,1.03459629469977,0.552291818858527,0.580748434856057,0.786276052981693,434.412560031341,524.80119144378,338.068783476075,54.924028310745,50.8654406336956,120.165359147936,692.085140125743,46.7955575139409
"DDOST",7155.57407115115,-0.106855344796158,0.193520136470708,-0.552166543207932,0.580834254388109,0.786307021160318,5510.9471411293,8963.20827348886,6126.16221846383,6961.62058838693,6961.16675726958,7990.0575914694,6567.03772988535,8164.39226911593
"PLEKHO2",1582.53418208179,-0.181798480212553,0.32951298475635,-0.551718714050007,0.581141086313896,0.786376375498235,1831.68466622971,1024.84760970625,901.220204371748,2174.78027484277,1792.31316269276,1552.76175023974,1220.52002915174,2162.14575941963
"CBX8",166.370767030115,-0.145664882784467,0.264036465076057,-0.551684718027517,0.581164381920564,0.786376375498235,207.935280258904,147.53844816061,126.330966456849,151.041077854549,146.122538547707,132.369653436398,205.705622890743,213.922548635158
"ZDHHC9",932.003805111388,-0.0827982482582753,0.15004733715462,-0.551814179634217,0.581075671329663,0.786376375498235,923.1266900666,989.200736325163,777.558201994973,931.596018655329,956.270283913477,960.384081315145,830.136469265752,1087.75795935467
"AC006547.13",67.3289064371803,-0.164685017310609,0.298449455771153,-0.551802035909515,0.581083992268624,0.786376375498235,82.1145692742169,68.3231739804167,40.9241158944723,63.3738788200904,71.2116168871738,58.2050958372815,69.4827881764286,84.996012627362
"POC5",131.847228802817,-0.120172842291352,0.21782793932656,-0.551686999669922,0.581162818422686,0.786376375498235,136.416139278135,127.734629615562,125.441311763491,116.185444503499,159.994931447806,119.226567279593,160.907509461203,108.87129707325
"FAM203A",23.9614369452353,0.304325962591057,0.55202831943333,0.551286866774253,0.581437039999765,0.786518843783985,19.8664280502138,43.5684007991063,16.0137844804457,26.4057828417043,17.5716976734585,8.44912681508925,29.2559108111278,30.5603640907369
"HTATIP2",643.649996178421,-0.214328451845624,0.388669945172902,-0.551440764863561,0.581331562438213,0.786518843783985,732.408980784547,278.243650557929,454.613548305986,918.921242891311,896.156581346382,545.438075507428,476.322797893675,847.095092140113
"MNT",179.151902215197,0.162520208512307,0.294798972043215,0.551291639132593,0.581433769020791,0.786518843783985,169.526852695157,260.420213867385,132.558549310356,194.346561714944,119.30257894085,168.982536301785,163.650251099746,224.427673791349
"ANKRD10-IT1",17.7577798633549,-0.28700098333074,0.520910028696451,-0.550960756215319,0.581660576872288,0.78667026215901,6.62214268340459,20.7940094723007,15.1241297870876,21.1246262733635,24.9703072201778,25.3473804452677,12.7994609798684,15.2801820453684
"HMGCL",994.936024960854,-0.0802996857870631,0.14573793670977,-0.55098684391955,0.581642693225926,0.78667026215901,1123.11539910542,1029.79856434251,810.475425649223,907.302698440961,1033.03085796069,1017.65038528408,1046.81305871067,991.301810193278
"RTFDC1",4104.78174146809,-0.0967092002404781,0.17555560054493,-0.550875050071257,0.581719331968591,0.786674258234359,4518.95016715529,3511.21702803706,3981.20475277747,3858.41298882984,3685.43238045958,3525.1634656289,4936.02070216497,4821.85244669158
"VRK2",320.570406663559,0.122436594309651,0.222430667411307,0.550448351994774,0.582011892377014,0.786720214006105,321.836134413463,242.596777176842,406.572194864649,365.456034529188,310.741600962213,286.331519844691,369.355873990489,261.673117526935
"NUTF2",3389.6546160798,0.0892624756217506,0.162113460431237,0.550617298429778,0.581896048063734,0.786720214006105,4091.15974980735,3679.54948566997,3261.47410585077,2946.8853651342,3321.97568647699,3067.97182574574,3788.64045004105,2959.5802599123
"TAOK3",971.041982787989,-0.106577942660614,0.193599336775313,-0.55050778807319,0.581971136623624,0.786720214006105,748.302123224718,1023.857418779,959.937414133383,1007.64467323944,1033.95568415403,1100.26406969829,757.91093945078,1136.46353962428
"VPS26A",877.98218182121,-0.0904691965643292,0.164280036625498,-0.550701098092447,0.581838591752585,0.786720214006105,822.47012127885,689.172885367681,963.496032906815,926.314862086988,816.621528719149,853.361808324014,955.388337425893,997.031878460291
"RP11-266L9.2",18.9615890110984,-0.252533068259851,0.458801890773564,-0.550418543031867,0.582032333102829,0.786720214006105,21.1908565868947,16.8332457632911,12.4551657070133,19.0121636460271,12.9475667067589,15.9594617618352,25.5989219597369,27.6953299572303
"DDX19A",1170.21368679308,0.0683992342505451,0.124531358408885,0.549253096765908,0.582831770516208,0.787725270898045,1156.22611252244,1367.45367053559,1150.32351851201,1117.49272986093,1152.33343690154,1098.3864859616,1226.00551242883,1093.48802762168
"NAA15",1427.20972189388,0.113230604505537,0.20624981160469,0.548997371801535,0.583007253467231,0.787886911367046,1051.59625812465,1509.05097313268,1865.60589197192,1505.12962197715,1322.50145647609,1380.96283833292,1565.19122839534,1217.6395067403
"DLC1",5432.07408777806,-0.150178746014425,0.274091868872933,-0.547913904312306,0.58375102107798,0.788816437760698,3513.70890781447,5818.36188853519,4434.03899169674,6831.70413680574,5094.86749910962,7224.94221876965,4060.17187225683,6478.79718723622
"NVL",444.804221684322,-0.0739912434976182,0.135101561751773,-0.547671266995157,0.583917644797487,0.788945663307257,392.030846857552,476.281836008412,443.937691985689,420.380062839933,491.082708663497,419.639965149433,467.180325765198,447.900336204862
"HDAC8",110.152088703698,-0.11796723891339,0.215421338959756,-0.547611668755936,0.583958575444122,0.788945663307257,120.522996837964,98.0289017979891,90.7447787225255,114.072981876163,95.2570979140118,118.287775411249,132.565845862923,111.736331206757
"STAT3",4594.05408278451,-0.116906218113671,0.213884451859609,-0.546585864924894,0.584663282290737,0.789596216729037,4493.78602495835,5134.13995780377,4349.52179582772,3654.56034529188,5614.61981976665,5722.87522942045,3457.68295899017,4325.2465302171
"ACTA2",18961.4277972908,-0.489602703657917,0.895683217678539,-0.546624849047507,0.584636493745224,0.789596216729037,28141.4575473961,21483.1823576684,2520.39174628348,10953.118722739,44370.3862778693,12524.4223155673,3925.77753196822,27772.685878835
"CCDC36",98.9362671103622,0.245030460445217,0.448293725233116,0.546584631131741,0.584664130120189,0.789596216729037,62.2481412240031,140.607111669843,169.924046431396,55.9802596244132,62.8881811471146,94.8179787026682,135.308587501466,69.7158305819935
"RP11-326I11.3",33.3055448530997,0.223817247359829,0.409391118194053,0.546707628507316,0.58457961244641,0.789596216729037,39.7328561004275,28.71553689032,44.4827346679047,30.630708096377,17.5716976734585,37.55167473373,43.8838662166918,23.8752844458882
"CWC27",354.398760209709,-0.0954109581120495,0.174671483272792,-0.546230880532698,0.5849072415916,0.789848878540075,296.671992216526,306.959187448249,410.130813638081,355.949952706174,337.561560569071,382.088290415703,407.754256930094,338.074027753777
"PLEKHM3",211.398038157576,0.108029624376092,0.19780597125641,0.546139349029343,0.584970153330187,0.789858176577816,241.045993675927,211.900858432017,166.365427657963,258.776671848702,203.461762534782,217.799713455634,186.50643142094,205.327446234638
"PPP1R16A",132.266553933659,0.170386352075908,0.312132948060975,0.545877495901596,0.585150148463272,0.790025549993795,117.874139764602,176.25398505093,90.7447787225255,175.334398068917,114.67844797415,110.777440464503,100.567193413252,171.902048010395
"FBXO45",363.991230631069,0.137349742530705,0.251735580284553,0.545611162218107,0.58533324987847,0.790124956980079,263.561278799503,385.18427070119,537.351434788288,337.994020373815,352.35877966251,348.291783155346,394.954795950226,292.233481617671
"SIRT2",1478.49264418042,0.100582143881323,0.184431609804794,0.545362825753032,0.585504002381252,0.790124956980079,1927.04352087074,1519.94307333246,1444.79922201354,1229.45324910975,1284.58358254915,1333.08445304741,1637.41675821031,1451.61729431
"ITPKB",38.2388345223533,-0.238239837284895,0.436739053436739,-0.545496985923663,0.585411752947464,0.790124956980079,15.893142440171,40.597828017349,33.8068783476075,49.6428717424041,41.6171787002964,24.4085885769245,50.283596706626,49.6605916474474
"RP11-29G8.3",126.715366502744,-0.18357932173043,0.336576386470467,-0.545431376382484,0.585456865664951,0.790124956980079,156.282567328348,72.2839376894263,97.8620162693902,148.928615227212,178.491455314605,147.39032332989,117.937890457359,94.5461264057172
"ISYNA1",113.64360006126,0.282529193435412,0.517863957998786,0.545566435106252,0.585364001875175,0.790124956980079,258.263564652779,59.4114556351449,88.9654693358093,92.9483556027992,172.942498154565,71.348181994087,63.0830576864944,102.186217428401
"KAT8",505.517941296614,-0.101069036570191,0.185461626561866,-0.544959291276768,0.58578151607528,0.790423795332054,584.072984676285,518.860045880266,386.999791610771,462.62931538666,447.615877576521,517.274319457131,583.289721796861,543.401473988415
"SLIRP",821.678372757917,0.111910497549738,0.205512666647002,0.544543065766162,0.586067821432893,0.790702061611338,965.508403240389,742.643195439311,984.847745547409,721.405987235362,672.348642558122,712.543028072527,1012.9859118353,761.144068134916
"TMX4",2075.25137186504,-0.152839214534892,0.280698290680679,-0.544496420566953,0.586099910897892,0.790702061611338,1790.6273815926,1648.66789387527,1715.2542487944,2707.12085693153,2158.54433525537,1967.70775604745,1468.28102383348,3145.80747859023
